KU739037,0.687671,2009.4588809999996,Italy
KC197866,0.854795,2009.6260049999996,Italy
KC197862,0.668493,2009.4397029999996,Italy
KC197856,0,2008.7712099999997,Italy
KC197863,0.69863,2009.4698399999997,Italy
KC197857,0.0246575,2008.7958674999998,Italy
n2121,10.8511,2008.7712099999997,Italy
n15,2.92427,1997.9201099999996,Slovenia
KX148132,0,1994.9958399999996,Slovenia
HM852153,0.00273973,1994.9985797299996,Slovenia
HM852152,0,1994.9958399999996,Slovenia
n1414,8,1994.9958399999996,Slovenia
KC197887,0,2009.8972499999995,Italy
KC197955,0.106849,2010.0040989999995,Italy
KC197950,0.545205,2010.4424549999994,Italy
KC197888,0.0136986,2009.9109485999995,Italy
KC197924,0.145205,2010.0424549999996,Italy
KC197921,0.134247,2010.0314969999995,Italy
KC197905,0.263014,2010.1602639999996,Italy
KC197957,0.167123,2010.0643729999995,Italy
KC197967,1.22192,2011.1191699999995,Italy
KC197960,0.106849,2010.0040989999995,Italy
KC197961,0.175342,2010.0725919999995,Italy
KC197903,0.243836,2010.1410859999996,Italy
KC197954,0.161644,2010.0588939999996,Italy
KC197926,0.372603,2010.2698529999996,Italy
KC197890,0.030137,2009.9273869999995,Italy
n24,0.90411,2009.8972499999995,Italy
KC197958,0.271747,2010.0643729999995,Italy
KC197915,0.427911,2010.2205369999995,Italy
n2424,0.799486,2009.7926259999995,Italy
KC197932,1.30137,2010.2945099999995,Italy
KC197944,1.39452,2010.3876599999996,Italy
KC197893,0.942466,2009.9356059999996,Italy
KC197917,1.23014,2010.2232799999995,Italy
KC197959,1.66027,2010.6534099999997,Italy
KC197925,1.25753,2010.2506699999997,Italy
KC197936,1.30137,2010.2945099999995,Italy
KC197938,1.34247,2010.3356099999996,Italy
KC197945,1.4274,2010.4205399999996,Italy
KC197927,1.05205,2010.0451899999996,Italy
KC197883,0.893151,2009.8862909999996,Italy
KC197935,1.33973,2010.3328699999995,Italy
KC197898,0.945205,2009.9383449999996,Italy
KC197895,0.953425,2009.9465649999995,Italy
KC197951,1.06849,2010.0616299999997,Italy
KC197884,0.890411,2009.8835509999997,Italy
KC197948,1.43836,2010.4314999999997,Italy
KC197949,1.47397,2010.4671099999996,Italy
KC197939,1.3589,2010.3520399999995,Italy
KC197942,1.38904,2010.3821799999996,Italy
KC197897,0.961644,2009.9547839999996,Italy
KC197908,1.20274,2010.1958799999995,Italy
KC197937,1.33425,2010.3273899999997,Italy
KC197892,0.945205,2009.9383449999996,Italy
KC197931,1.29315,2010.2862899999996,Italy
KC197929,1.27945,2010.2725899999996,Italy
KC197940,1.01644,2010.0095799999997,Italy
KC197909,1.18904,2010.1821799999996,Italy
KC197911,1.20548,2010.1986199999997,Italy
KC197928,1.04932,2010.0424599999997,Italy
KC197916,1.23288,2010.2260199999996,Italy
KC197891,0.936986,2009.9301259999995,Italy
KC197963,1.10685,2010.0999899999995,Italy
KC197886,0.89863,2009.8917699999995,Italy
KC197968,0.813699,2009.8068389999996,Italy
KC197933,1.32055,2010.3136899999995,Italy
KC197947,1.4411,2010.4342399999996,Italy
KC197946,1.43836,2010.4314999999997,Italy
KC197919,1.24384,2010.2369799999997,Italy
KC197952,1.50685,2010.4999899999996,Italy
KC197966,1.02466,2010.0177999999996,Italy
KC197896,0.958904,2009.9520439999997,Italy
KC197964,1.10137,2010.0945099999997,Italy
KC197956,1,2009.9931399999996,Italy
KC197922,1.26027,2010.2534099999996,Italy
KC197910,1.2,2010.1931399999996,Italy
KC197953,1.06027,2010.0534099999995,Italy
KC197902,1.01918,2010.0123199999996,Italy
KC197906,1.16438,2010.1575199999995,Italy
KC197912,1.21644,2010.2095799999995,Italy
KC197923,1.26027,2010.2534099999996,Italy
KC197941,1.36986,2010.3629999999996,Italy
KC197930,1.00822,2010.0013599999995,Italy
KC197943,1.39452,2010.3876599999996,Italy
KC197965,1.01918,2010.0123199999996,Italy
KC197907,1.19178,2010.1849199999997,Italy
KC197889,0.923288,2009.9164279999995,Italy
KC197918,1.24384,2010.2369799999997,Italy
KC197913,1.22192,2010.2150599999995,Italy
KC197934,1.31507,2010.3082099999997,Italy
KC197904,1.11233,2010.1054699999995,Italy
KC197875,0,2008.9931399999996,Italy
n2323,21.9973,2008.9931399999996,Italy
HM852173,0,1994.9958369999995,Slovenia
HM852169,0,1994.9958369999995,Slovenia
KX148131,0,1994.9958369999995,Slovenia
HM852149,0,1994.9958369999995,Slovenia
HM852171,0.00273973,1994.9985767299995,Slovenia
HM852172,0,1994.9958369999995,Slovenia
n26,2.80163,1994.9958369999995,Slovenia
HM852150,2.80163,1994.9958369999995,Slovenia
n2525,0.928727,1992.1942069999996,Slovenia
HM852170,3.24178,1996.9958299999996,Slovenia
HM852148,1.85115,1995.6051999999995,Slovenia
n27,0,1993.7540499999996,Slovenia
KX148129,1.24178,1994.9958299999996,Slovenia
HM852147,2.24452,1995.9985699999995,Slovenia
HM852146,0.244522,1993.9985719999995,Slovenia
KX148130,0.910565,1994.6646149999995,Slovenia
n2626,2.48857,1993.7540499999996,Slovenia
n25,4.26964,1991.2654799999996,Slovenia
HM852180,0.51244,2007.9985399999996,Slovenia
HM852181,3.5097,2010.9957999999997,Slovenia
HM852182,1.5097,2008.9957999999997,Slovenia
HM852183,0.51244,2007.9985399999996,Slovenia
HM852184,0,2007.4860999999996,Slovenia
HM852186,2.51244,2009.9985399999996,Slovenia
HM852185,0.51244,2007.9985399999996,Slovenia
n2828,1.63754,2007.4860999999996,Slovenia
HM852179,2.14998,2007.9985399999996,Slovenia
n28,5.84462,2005.8485599999997,Slovenia
HM852187,1.9946,2001.9985399999996,Slovenia
HM852178,2.9946,2002.9985399999996,Slovenia
HM852188,4.99186,2004.9957999999997,Slovenia
n2727,13.0081,2000.0039399999996,Slovenia
KX929111,1.73921,2010.9985499999996,Croatia
JF683636,0.739212,2009.9985519999996,Croatia
JF683641,0.739212,2009.9985519999996,Croatia
n29,22.2635,2009.2593399999996,Croatia
HM852175,7.50966,1994.5054999999995,Slovenia
HM852176,8.00274,1994.9985799999995,Slovenia
HM852174,13.0027,1999.9985399999996,Slovenia
JF973750,0,1986.9958399999996,Bosnia and Herzegovina
KC198053,23.0137,2010.0095399999996,Italy
JF973782,0,1986.9958399999996,Bosnia and Herzegovina
n14,0,1986.9958399999996,Bosnia and Herzegovina
KX148133,0,1986.9958399999996,Bosnia and Herzegovina
MG458310,0,1986.9958399999996,Serbia
n2929,0,1986.9958399999996,Bosnia and Herzegovina
n1313,0,1986.9958399999996,Bosnia and Herzegovina
KC198062,0.431388,2010.4670279999996,Italy
KC198044,0.250566,2010.2862059999995,Italy
KC198032,0.201251,2010.2368909999996,Italy
KC198050,0.291662,2010.3273019999997,Italy
KC198059,0.395771,2010.4314109999996,Italy
KC198058,0.384812,2010.4204519999996,Italy
KC198061,0.395771,2010.4314109999996,Italy
KC198060,0.398511,2010.4341509999997,Italy
KC198045,0.258785,2010.2944249999996,Italy
KC198056,0.351936,2010.3875759999996,Italy
KC198055,0.346456,2010.3820959999996,Italy
KC198042,0.236867,2010.2725069999997,Italy
KC198024,0.162895,2010.1985349999995,Italy
KC198021,0.160155,2010.1957949999996,Italy
KC198054,0.327278,2010.3629179999996,Italy
KC198046,0.277963,2010.3136029999996,Italy
KC198048,0.297141,2010.3327809999996,Italy
KC198057,0.351936,2010.3875759999996,Italy
KC198052,0.316319,2010.3519589999996,Italy
KC198065,0.464264,2010.4999039999996,Italy
KC198077,0.0587849,2010.0944248999997,Italy
n30,23.0398,2010.0356399999996,Italy
KC198031,9.2411,2010.2369399999995,Italy
KC198026,9.21918,2010.2150199999996,Italy
HM852151,0,2000.9958399999996,Slovenia
KC198015,9.01644,2010.0122799999997,Italy
KC198079,9.02192,2010.0177599999995,Italy
JF683644,7.00274,2007.9985799999995,Croatia
n3030,14,2000.9958399999996,Slovenia
JF973818,0.6413,2005.9985499999996,Bosnia and Herzegovina
JF973814,1.63856,2006.9958099999997,Bosnia and Herzegovina
n3232,0,2005.3572499999996,Bosnia and Herzegovina
JF973822,0.6413,2005.9985499999996,Bosnia and Herzegovina
n32,1.01178,2005.3572499999996,Bosnia and Herzegovina
JF973817,1.65308,2005.9985499999996,Bosnia and Herzegovina
n3131,11.3262,2004.3454699999995,Bosnia and Herzegovina
JF973812,5.80764,2005.9985799999995,Bosnia and Herzegovina
JF683651,9.8049,2009.9958399999996,Croatia
n3333,7.17167,2000.1909399999995,Bosnia and Herzegovina
n31,6.02343,1993.0192699999996,Bosnia and Herzegovina
JF973824,5.51028,2004.9958199999996,Bosnia and Herzegovina
JF973816,6.51302,2005.9985599999998,Bosnia and Herzegovina
n34,12.4897,1999.4855399999997,Bosnia and Herzegovina
JF973823,5.34294,2006.9958799999995,Bosnia and Herzegovina
JF973813,4.34568,2005.9986199999994,Bosnia and Herzegovina
n3434,14.6571,2001.6529399999995,Bosnia and Herzegovina
KC198004,22.9342,2009.9300399999995,Italy
KC198064,23.0658,2010.0616399999997,Italy
KC198041,23.0466,2010.0424399999995,Italy
KC198006,22.9397,2009.9355399999995,Italy
KC198009,22.9562,2009.9520399999997,Italy
KC198067,23.063,2010.0588399999997,Italy
KC198001,22.9151,2009.9109399999995,Italy
KC198002,22.9205,2009.9163399999995,Italy
KC198000,22.9014,2009.8972399999996,Italy
KC198010,22.9589,2009.9547399999997,Italy
KC198081,22.811,2009.8068399999995,Italy
KC198003,22.9315,2009.9273399999995,Italy
KC197997,22.8877,2009.8835399999996,Italy
KC198066,23.0575,2010.0533399999995,Italy
KC198037,23.0466,2010.0424399999995,Italy
KC198043,23.0055,2010.0013399999996,Italy
KC198040,23.0493,2010.0451399999995,Italy
KC198076,23.1041,2010.0999399999996,Italy
KC198073,23.0082,2010.0040399999996,Italy
KC198039,23.274,2010.2698399999995,Italy
KC198063,23.4466,2010.4424399999996,Italy
KC198018,23.1644,2010.1602399999997,Italy
KC198019,23.1616,2010.1574399999995,Italy
KC198017,23.1096,2010.1054399999996,Italy
GU134624,22.0027,2008.9985399999996,Croatia
KC198074,23.0767,2010.0725399999997,Italy
KC198078,23.0164,2010.0122399999996,Italy
KC198005,22.9425,2009.9383399999997,Italy
KC198008,22.9507,2009.9465399999997,Italy
KC198011,22.9425,2009.9383399999997,Italy
KC197996,22.8904,2009.8862399999996,Italy
KC197999,22.8959,2009.8917399999996,Italy
n13,0,1986.9958399999996,Bosnia and Herzegovina
KX929134,6.00274,2012.9985599999995,Croatia
KX929131,6.00274,2012.9985599999995,Croatia
KX929151,6.00274,2012.9985599999995,Croatia
KX929153,6.00274,2012.9985599999995,Croatia
JF683643,2.00274,2008.9985599999995,Croatia
KX929143,6.00274,2012.9985599999995,Croatia
KX929126,5.00274,2011.9985599999995,Croatia
KX929112,4.00274,2010.9985599999995,Croatia
JF973820,0,2006.9958199999996,Bosnia and Herzegovina
KX929113,4.00274,2010.9985599999995,Croatia
KX929156,6.00274,2012.9985599999995,Croatia
KX929115,4.00274,2010.9985599999995,Croatia
KX929155,6.00274,2012.9985599999995,Croatia
KX929157,6.00274,2012.9985599999995,Croatia
KX929146,6.00274,2012.9985599999995,Croatia
KX929130,6.00274,2012.9985599999995,Croatia
KX929114,4.00274,2010.9985599999995,Croatia
JF683640,3.00274,2009.9985599999995,Croatia
KX929140,6.00274,2012.9985599999995,Croatia
KX929135,6.00274,2012.9985599999995,Croatia
JF683652,2.00274,2008.9985599999995,Croatia
KX929141,6.00274,2012.9985599999995,Croatia
JF683649,2.00274,2008.9985599999995,Croatia
KX929118,4.00274,2010.9985599999995,Croatia
KX929124,5.00274,2011.9985599999995,Croatia
KX929127,5.00274,2011.9985599999995,Croatia
JF683625,3.00274,2009.9985599999995,Croatia
KX929116,4.00274,2010.9985599999995,Croatia
JF683648,2.00274,2008.9985599999995,Croatia
JF683646,2.00274,2008.9985599999995,Croatia
KX929123,4.00274,2010.9985599999995,Croatia
KX929138,6.00274,2012.9985599999995,Croatia
KX929152,6.00274,2012.9985599999995,Croatia
KX929125,5.00274,2011.9985599999995,Croatia
KX929149,6.00274,2012.9985599999995,Croatia
KX929128,5.00274,2011.9985599999995,Croatia
KX929121,4.00274,2010.9985599999995,Croatia
KX929142,6.00274,2012.9985599999995,Croatia
KX929145,6.00274,2012.9985599999995,Croatia
KX929120,4.00274,2010.9985599999995,Croatia
KX929158,7.00274,2013.9985599999995,Croatia
KX929144,6.00274,2012.9985599999995,Croatia
KX929139,6.00274,2012.9985599999995,Croatia
KX929148,6.00274,2012.9985599999995,Croatia
KX929132,6.00274,2012.9985599999995,Croatia
KX929147,6.00274,2012.9985599999995,Croatia
KX929122,4.00274,2010.9985599999995,Croatia
KX929136,6.00274,2012.9985599999995,Croatia
KX929137,6.00274,2012.9985599999995,Croatia
KX929129,5.00274,2011.9985599999995,Croatia
KX929154,6.00274,2012.9985599999995,Croatia
KX929117,4.00274,2010.9985599999995,Croatia
KX929150,6.00274,2012.9985599999995,Croatia
KX929133,6.00274,2012.9985599999995,Croatia
KX929119,4.00274,2010.9985599999995,Croatia
JF683633,3.00274,2009.9985599999995,Croatia
n3535,8.53248,2006.9958199999996,Bosnia and Herzegovina
JF683645,2.7616,2007.9985599999995,Croatia
JF683630,3.75886,2008.9958199999994,Croatia
n36,6.77362,2005.2369599999995,Croatia
KX929159,14.5352,2012.9985399999996,Croatia
n35,11.4675,1998.4633399999996,Bosnia and Herzegovina
KC198072,23.6575,2010.6533399999996,Italy
KC198070,23.0685,2010.0643399999997,Italy
KC198071,23.0685,2010.0643399999997,Italy
KC198028,23.2247,2010.2205399999996,Italy
KC198029,23.2301,2010.2259399999996,Italy
KC198016,23.1452,2010.1410399999995,Italy
KC198022,23.1863,2010.1821399999997,Italy
KC198023,23.1973,2010.1931399999996,Italy
KC198025,23.2137,2010.2095399999996,Italy
KC198030,23.2274,2010.2232399999996,Italy
KC198020,23.189,2010.1848399999997,Italy
KC198069,22.9973,2009.9931399999996,Italy
KC198068,23.0082,2010.0040399999996,Italy
KC197988,21.9973,2008.9931399999996,Italy
KC198036,23.2575,2010.2533399999995,Italy
KC198038,23.2548,2010.2506399999995,Italy
KC198035,23.2575,2010.2533399999995,Italy
n1212,0,1986.9958399999996,Bosnia and Herzegovina
MZ418100,0,2015.1465599999995,Ethiopia
MZ418103,0.846575,2015.9931349999995,Ethiopia
MZ418101,0,2015.1465599999995,Ethiopia
n38,8.15068,2015.1465599999995,Ethiopia
KC198049,3.29863,2010.2945099999995,Italy
n3737,0,2006.9958799999995,Bosnia and Herzegovina
JF973811,0,2006.9958799999995,Bosnia and Herzegovina
KC198047,3.31233,2010.3082099999995,Italy
KC198034,3.03562,2010.0314999999996,Italy
KC198080,4.12329,2011.1191699999995,Italy
n37,3.28264,2006.9958799999995,Bosnia and Herzegovina
KC198051,6.62237,2010.3356099999996,Italy
n3636,16.7174,2003.7132399999996,Bosnia and Herzegovina
n12,21.0785,1986.9958399999996,Bosnia and Herzegovina
KF831562,0,1987.9958399999996,Switzerland
KX148134,6.00274,1993.9985799999995,France
n3838,22.0785,1987.9958399999996,Switzerland
n1111,11.123,1965.9173399999995,Switzerland|Germany|Bosnia and Herzegovina
EU293115,0,1991.9957599999996,France
GU992302,0,1991.9957599999996,France
KU055575,3,1994.9957599999996,France
EU293104,0,1991.9957599999996,France
n4141,0,1991.9957599999996,France
KX148127,0,1991.9957599999996,France
n41,0,1991.9957599999996,France
DQ146161,6.00274,1997.9984999999995,Oman
n4040,3.53032,1991.9957599999996,France
KX148128,4.53032,1992.9957599999996,France
n40,3.1584,1988.4654399999995,France
KU055573,9.68872,1994.9957599999996,France
KU055580,10.6915,1995.9985399999994,France
KU055540,0.691464,1985.9985039999995,France
n3939,15.7114,1985.3070399999995,France
KX148126,2,1996.9957399999994,France
KX148125,0,1994.9957399999994,Belgium
n4242,23.7648,1994.9957399999994,Belgium
KU739048,19.7648,1990.9957399999994,France
n42,1.6353,1971.2309399999995,France
n39,14.8013,1969.5956399999995,France
LN879481,44.2015,1998.9958399999994,Germany
n1010,6.22995,1954.7943399999995,Germany
GU936875,3.08391,1990.9957999999997,Germany
KX148135,3.44213,1991.3540199999995,Germany
n43,39.3475,1987.9118899999996,Germany
n10,17.463,1948.5643899999995,Germany
JN190390,0,2008.9957999999997,Poland
JN596907,0.00273973,2008.9985397299997,Poland
n47,4.41924,2008.9957999999997,Poland
JN596910,4.42198,2008.9985399999998,Poland
n4646,9.58076,2004.5765599999997,Poland
JN190382,0,2001.9957999999997,Poland
JN596899,0,2001.9957999999997,Poland
n4747,7,2001.9957999999997,Poland
JN596897,5.00274,1999.9985399999996,Poland
JN190381,6.00274,2000.9985399999996,Poland
JN596883,0.00273973,1994.9985397299997,Poland
KX148115,2,1996.9957999999997,Poland
KX148116,1.82113,1996.8169299999997,Poland
MF197742,19.6658,2014.6615999999997,Poland
JN596887,1.00274,1995.9985399999996,Poland
JN190380,4.00274,1998.9985399999996,Poland
JN596888,1.00274,1995.9985399999996,Poland
JN190367,0.00273973,1994.9985397299997,Poland
JN190368,0,1994.9957999999997,Poland
n46,8.24261,1994.9957999999997,Poland
JN190372,0,1996.9957899999997,Poland
JN190364,0,1996.9957899999997,Poland
JN596886,0,1996.9957899999997,Poland
KX148117,0.00273973,1996.9985297299997,Poland
JN596898,4.00274,2000.9985299999996,Poland
n48,10.2426,1996.9957899999997,Poland
JN190374,12.264,2000.9985299999996,Poland
JN190366,6.26127,1994.9957999999997,Poland
n4848,1.98134,1988.7345299999997,Poland
n4545,0,1986.7531899999997,Poland
KX148114,9.24261,1995.9957999999997,Poland
KX148113,5.01811,1991.7712999999997,Germany
n49,0,1986.7531899999997,Poland
n45,0,1986.7531899999997,Poland
JN190379,0,2003.9957999999997,Poland
JN596896,0,2003.9957999999997,Poland
n5151,2,2003.9957999999997,Poland
JN190388,0,2004.9957999999997,Poland
JN596902,0.00273973,2004.9985397299997,Poland
n52,3,2004.9957999999997,Poland
JN190387,1.00274,2002.9985399999996,Poland
JN596904,4.00274,2005.9985399999996,Poland
JN596893,2.00274,2003.9985399999996,Poland
JN596901,2.00274,2003.9985399999996,Poland
JN596891,0.00273973,2001.9985397299997,Poland
JN190386,2,2003.9957999999997,Poland
JN596892,0.00273973,2001.9985397299997,Poland
JN596894,0,2001.9957999999997,Poland
JN596903,3.00274,2004.9985399999996,Poland
n51,0,2001.9957999999997,Poland
JN596906,5.00274,2006.9985399999996,Poland
JN190389,5.00274,2006.9985399999996,Poland
JN596905,4.00274,2005.9985399999996,Poland
n5050,9,2001.9957999999997,Poland
JN190373,0,2000.9957999999997,Poland
JN596890,0,2000.9957999999997,Poland
n5252,8,2000.9957999999997,Poland
JN190385,0,1992.9957999999997,Poland
n50,1.09828,1992.9957999999997,Poland
JF973851,3.10102,1994.9985399999998,Czech Republic
n4949,5.14433,1991.8975199999998,Poland
JN190363,0,1994.9957999999995,Poland
JN190361,0,1994.9957999999995,Poland
n5353,5.80552,1994.9957999999995,Poland
JN190360,5.80552,1994.9957999999995,Poland
n53,2.43709,1989.1902799999996,Poland
JN190375,8.9638,2002.9957999999997,Poland
JN190369,1.96654,1995.9985399999996,Poland
n54,7.27881,1994.0319999999997,Poland
KX148118,8.24261,1994.9957999999997,Poland
JN190362,5.24535,1991.9985399999996,Poland
JN190359,7.24535,1993.9985399999996,Poland
JN190357,7.24261,1993.9957999999997,Poland
n4444,18.6069,1986.7531899999997,Poland
JN656533,12.0027,2003.9985,Poland
KX148124,0,1991.9958,Germany
n5656,3.69198,1991.9958,Germany
KX148123,0,1991.4743199999998,Germany
KX148122,0.521476,1991.9957959999997,Germany
n57,3.1705,1991.4743199999998,Germany
n56,10.4336,1988.3038199999999,Germany
JN656514,18.0027,2003.9985199999999,Poland
KF831544,0,1985.9958199999999,Poland
n5757,8.1256,1985.9958199999999,Poland
n5555,7.77617,1977.8702199999998,Poland
KX148120,1.82961,1993.9958399999996,Poland
KX148119,1.82961,1993.9958399999996,Poland
n5858,2.54918,1992.1662299999996,Poland
JN190358,4.38153,1993.9985799999997,Poland
JN596880,4.37879,1993.9958399999996,Poland
KX148121,3.65226,1993.2693099999997,Poland
n58,19.523,1989.6170499999996,Poland
n5454,1.94776,1970.0940499999997,Poland
n4343,37.0449,1968.1462899999997,Poland
n99,23.1813,1931.1013899999996,Poland
JX679401,0,2008.9995049999993,Bulgaria
JQ973870,0.495024,2009.4945289999994,Bulgaria
JX679402,0,2008.9995049999993,Bulgaria
n64,10.0036,2008.9995049999993,Bulgaria
JF973850,0.00273973,2001.9986447299993,Serbia
JF973835,0,2001.9959049999993,Austria
n65,3,2001.9959049999993,Austria
JF973833,2,2000.9959049999993,Serbia
n6464,0,1998.9959049999993,Serbia
JQ973875,0.293437,2011.1602919999993,Serbia
JQ973874,0.131793,2010.9986479999993,Serbia
n6666,9.87095,2010.8668549999993,Serbia
JF973806,0,2000.9959049999993,Serbia
n6565,2,2000.9959049999993,Serbia
JQ973869,0.251793,2009.0835779999993,Bulgaria
JX679400,0.166861,2008.9986459999993,Bulgaria
n67,9.83588,2008.8317849999994,Bulgaria
JQ973877,11.1644,2010.1603049999994,Serbia
JQ973867,10.3315,2009.3274049999993,Bulgaria
JX679407,12,2010.9959049999993,Bulgaria
JN008439,0,1998.9959049999993,Serbia
JX679408,11.0027,2009.9986049999993,Bulgaria
JF973807,1,1999.9959049999993,Serbia
JQ973871,11,2009.9959049999993,Bulgaria
n6363,13.9461,1998.9959049999993,Serbia
JF973842,3.88369,2001.9958776999993,Serbia
JF973828,0.886433,1998.9986206999993,Serbia
n6868,6.12141,1998.1121876999994,Serbia
JF973829,7.00784,1998.9986176999994,Serbia
JF973795,8.0051,1999.9958776999995,Serbia
JN008440,9.0051,2000.9958776999995,Serbia
JF973845,11.0051,2002.9958776999995,Serbia
n68,0.0509127,1991.9907776999994,Serbia
JF973803,3.23068,2000.9958849999994,Serbia
JF973805,2.23342,1999.9986249999995,Serbia
JF973804,3.23068,2000.9958849999994,Serbia
n69,5.82534,1997.7652049999995,Serbia
JF973791,7.05601,1998.9958749999994,Serbia
JF973794,7.05875,1998.9986149999993,Serbia
n6767,6.89006,1991.9398649999994,Serbia
n63,3.81533,1985.0498049999994,Serbia
KX298545,12.0027,2009.9985849999996,Hungary
JF973790,0,1997.9958849999996,Serbia
n71,0,1997.9958849999996,Serbia
KC692780,2.88439,2008.9986249999995,Hungary
MK598344,2.88439,2008.9986249999995,Hungary
n7171,8.11835,2006.1142349999996,Hungary
JF973800,3,2000.9958849999996,Serbia
JF973789,0,1997.9958849999996,Serbia
n72,0,1997.9958849999996,Serbia
KC692787,12.0027,2009.9985849999996,Hungary
KC692789,12.0027,2009.9985849999996,Hungary
KC692782,12.0027,2009.9985849999996,Hungary
KX298544,11.0027,2008.9985849999996,Hungary
MK598345,12.0027,2009.9985849999996,Hungary
JF973788,0,1997.9958849999996,Serbia
KX298543,11.0027,2008.9985849999996,Hungary
KC692784,12.0027,2009.9985849999996,Hungary
KC692788,12.0027,2009.9985849999996,Hungary
KC692786,12.0027,2009.9985849999996,Hungary
n7070,3.52033,1997.9958849999996,Serbia
JF973756,3.35708,1997.8326349999995,Serbia
JF973757,2.52307,1996.9986249999995,Serbia
JF973737,5.52307,1999.9986249999995,Serbia
JF973758,3.52033,1997.9958849999996,Serbia
n70,9.05819,1994.4755549999995,Serbia
