node	Country
KR781560	Brazil
n865	Brazil
JN897317	Brazil
n868868	Brazil
n869	Brazil
n871871	Brazil
KR781531	Brazil
n878	Brazil
n887	Brazil
n891891	Brazil
KR781557	Brazil
KR781556	Brazil
JN897310	Brazil
JN897309	Brazil
KR781579	Brazil
KR781577	Brazil
n903903	Cuba
n936936	Cuba
n939	Colombia
n940	Cuba
n941941	Mexico
n943943	Mexico
n945	Mexico
n955	Mexico
n961	Mexico
n962	Mexico
n964	USA
n965965	Mexico
FJ228675	El Salvador
FJ228517	Honduras
FJ228522	Mexico
FJ228521	Mexico
FJ228520	USA
FJ228519	Mexico
n970	USA
n971971	USA
n972972	USA
n973973	USA
n975	USA
FJ228664	USA
FJ228652	USA
FJ228655	USA
FJ228665	USA
FJ228657	USA
FJ228659	USA
FJ228650	USA
FJ228656	USA
FJ228649	USA
FJ228653	USA
FJ228647	USA
FJ228648	USA
FJ228660	USA
FJ228658	USA
FJ228654	USA
FJ228663	USA
FJ228651	USA
FJ228661	USA
FJ228662	USA
KC791861	USA
JQ685985	USA
JQ685989	USA
KC791961	Mexico
KC791808	USA
FJ228532	Mexico
KX148112	Mexico
n981	Czech Republic
n985985	France
n992	USA
n995	India
n995995	USA
n997	USA
FJ228536	USA
FJ228537	USA
n998	USA
KF831563	USA
n10011001	Mexico
JQ685975	Mexico
KJ001519	Mexico
KJ001521	Mexico
GU991845	Mexico
n1005	USA
n1006	USA
KC791823	USA
n1007	USA
FJ228542	Mexico
n10081008	USA
JQ685943	USA
KC791820	USA
KC791819	USA
n10091009	USA
KC791914	USA
KC791825	USA
KC791822	USA
KC791810	USA
KC791806	USA
n1018	USA
n10191019	USA
MT134108	Egypt
MT134107	Egypt
n10451045	South Africa
FJ465398	South Africa
FJ465391	South Africa
MG458308	South Africa
n1048	South Africa
JQ692996	South Africa
n10551055	South Africa
n10571057	South Africa
n1059	South Africa
FJ465405	South Africa
n1090	India
n11141114	India
n11161116	India
n11311131	India
KX434497	India
n11361136	India
KX434479	India
KX434480	India
n11381138	India
n11431143	India
n1145	India
KM492761	India
n1148	India
KF150716	India
KF150739	India
KX434481	India
n1171	Pakistan
n1213	India
n12141214	Pakistan
n12151215	India
n1219	Pakistan
n1221	India
n12221222	India
KF150737	India
KF150738	India
KF150743	India
KF150741	India
KF150740	India
n1226	India
n12281228	India
MH258791	India
MH258805	India
MH258806	India
MH258793	India
GU936881	United Kingdom
KF154996	United Kingdom
n1234	Bhutan
n12371237	Nepal
n12381238	Bangladesh
n1241	Bhutan
HE801618	Pakistan
HE801612	Pakistan
KC791905	Pakistan
HE801606	Pakistan
HE801613	Pakistan
HE801610	Pakistan
n12881288	Canada
n13411341	Canada
n13431343	Canada
n13451345	Canada
MN233956	Canada
n13471347	Canada
MN233947	Canada
n13481348	Canada
n1349	Canada
n13501350	Canada
MN233949	Canada
n13531353	Canada
n1354	Canada
JN258436	Canada
MN233954	Canada
n1357	Greenland
n14111411	USA
n14161416	USA
n1421	Canada
n1421	USA
n14211421	Russia
KU899138	Russia
KU198464	Canada
KX148105	Greenland
JX987731	Greenland
JX987745	Greenland
n14241424	Canada
HM543739	Russia
n14291429	Svalbard
n1431	Russia
LM645050	Greenland
LM645049	Greenland
n1444	Greenland
n1445	Greenland
LM645036	Greenland
LM645034	Greenland
LM645023	Greenland
LM645028	Greenland
LM645025	Greenland
LM645021	Greenland
n14471447	Canada
LM645022	Greenland
n14481448	Greenland
LM645031	Greenland
n14671467	South Korea
n14761476	South Korea
GU937033	South Korea
GU937026	South Korea
n1484	South Korea
KF437656	South Korea
KF437655	South Korea
KF709084	South Korea
KF709088	South Korea
KJ476822	South Korea
KF709083	South Korea
KF709087	South Korea
JN786928	South Korea
JN786927	South Korea
n15151515	Nigeria
n15291529	Nigeria
n1530	Nigeria
n1531	Nigeria
EU038083	Nigeria
EU038082	Nigeria
EU038092	Nigeria
n1533	Nigeria
KF022184	Nigeria
n1537	Nigeria
n1542	Cameroon
n15421542	Cameroon
MF537576	Cameroon
KF022181	Nigeria
KR080523	Nigeria
EU888701	Nigeria
EU888642	Nigeria
EU888645	Nigeria
MF773577	Nigeria
KU564988	Chad
KY124537	Chad
KU564995	Chad
KU564987	Chad
KY124539	Chad
KU564980	Chad
KU564997	Chad
KU564996	Chad
KU564998	Chad
n15531553	Central African Republic
n15541554	Central African Republic
KT119763	Central African Republic
KY124541	Chad
KU564999	Chad
KU564994	Chad
KY124540	Chad
n15681568	Mauritania
EU514581	Mauritania
n15711571	Mauritania
MK471248	Guinea
n15731573	Mali
KP976117	Mali
n1579	Cote d'Ivoire
n15811581	Cote d'Ivoire
FJ545681	Cote d'Ivoire
n1584	Mali
KP345881	France
n1586	Liberia
MN049980	Liberia
n1593	Senegal
MH514971	Senegal
n16031603	Senegal
MH514982	Senegal
EU853627	Senegal
FJ545661	Senegal
EU853644	Senegal
n16081608	Mali
KP976125	Mali
EU478518	Burkina Faso
EU478492	Burkina Faso
n1617	Burkina Faso
EU478516	Burkina Faso
EU478493	Burkina Faso
n1622	Burkina Faso
EU478503	Burkina Faso
EU478523	Burkina Faso
EU478510	Burkina Faso
EU478504	Burkina Faso
n16231623	Burkina Faso
KX148230	Burkina Faso
n1626	Nigeria
EU514572	Niger
n16521652	Philippines
n1701	Philippines
n1713	Thailand
AB563810	Philippines
n17141714	Philippines
n1719	Philippines
n1721	Philippines
n17481748	Philippines
n17501750	Philippines
MN726862	Philippines
AB738089	Philippines
AB683628	Philippines
n1755	Philippines
AB683616	Philippines
n1761	Philippines
n17621762	Philippines
n17631763	Philippines
LC068917	Philippines
AB563988	Philippines
AB683594	Philippines
AB683593	Philippines
n17671767	Philippines
n1772	Philippines
AB683591	Philippines
n18021802	China
n18041804	China
n1806	China
n18061806	China
n1807	China
n18071807	China
AB428324	China
AB505884	China
MG201895	China
GQ472572	China
GQ472485	China
AB428328	China
AB428331	China
EU004761	China
EU004758	China
GQ472482	China
AB458797	China
AB458806	China
MG201898	China
GQ472550	China
GQ472527	China
GQ472519	China
MG201896	China
GQ472531	China
AB428318	China
AB505883	China
GQ472508	China
AB428325	China
GQ472510	China
n18081808	China
n18101810	China
n1811	China
KT894578	China
KT894577	China
n1813	China
n1814	China
n18141814	China
GQ472546	China
GQ472537	China
GQ472536	China
AB428309	China
KT221137	China
KT221136	China
AB428313	China
GQ472543	China
MG201916	China
GQ472588	China
GQ472599	China
MG201914	China
GQ472606	China
GQ472610	China
GQ472518	China
GQ472593	China
MG201880	China
AB505885	China
GQ472520	China
GQ472612	China
GQ472595	China
GQ472477	China
MG201879	China
EU004754	China
EU004762	China
EU004760	China
EU004757	China
GQ472562	China
GQ472569	China
GQ472564	China
n18331833	China
JN974845	China
n1835	China
KT221127	China
n1836	China
JN936711	China
AB428310	China
GQ472535	China
n1838	China
KT221102	China
KT221107	China
n18401840	China
KT221118	China
EU004778	China
EU004738	China
EU004737	China
EU004740	China
GU186380	China
JN974842	China
n1844	China
n1845	China
GQ472561	China
MF624630	China
GQ472563	China
JN936688	China
KY451767	China
n18491849	China
n1851	China
n1852	China
FJ561727	China
EU643590	China
JN974838	China
JN974843	China
n18601860	China
n1862	China
KP319195	China
KP319194	China
MF158985	China
JQ950449	China
JQ950451	China
MF158984	China
FJ719749	China
MF158983	China
n18791879	Taiwan
KF501183	Taiwan
KF501182	Taiwan
KP860168	Taiwan
KP881359	Taiwan
KF501177	Taiwan
KP860217	Taiwan
KF501176	Taiwan
KP860216	Taiwan
KP881358	Taiwan
KP860206	Taiwan
n18921892	Taiwan
KF501184	Taiwan
KP860143	Taiwan
KP860141	Taiwan
KP860146	Taiwan
KP860145	Taiwan
KP860173	Taiwan
KP860176	Taiwan
KP860177	Taiwan
KP860171	Taiwan
n1899	Taiwan
KP860138	Taiwan
KP860187	Taiwan
MH481074	Taiwan
n1927	Cambodia
n1975	Thailand
n1976	Cambodia
n1977	Thailand
n1978	Cambodia
KP315885	Thailand
KP315886	Thailand
KP315887	Thailand
KP315896	Thailand
KP315897	Thailand
n19791979	Viet Nam
n1984	Viet Nam
n19871987	Thailand
MN075931	Thailand
AB981677	Laos
KM366301	Cambodia
MW690139	Malaysia
MW690141	Malaysia
MW690140	Malaysia
MW690155	Malaysia
MW690154	Malaysia
n2026	China
n20862086	China
n2093	China
KY780299	China
EU004783	China
EU004782	China
n2095	China
n20992099	China
n2101	China
n21052105	China
n2107	China
n2108	China
n21092109	China
n2111	China
FJ602457	China
n2113	China
GQ857467	China
n2114	China
EU004705	China
n2116	China
n21482148	China
EU004785	China
JN609295	China
JX123686	China
JX123685	China
FJ602447	China
JN936687	China
n2153	China
n21542154	China
n2155	China
n2156	China
JQ699233	China
JN936716	China
JN936717	China
JQ699232	China
JQ699234	China
JQ699235	China
EU004741	China
EU004691	China
n2160	China
JN936712	China
DQ849060	China
EU086148	China
GU186408	China
KT221124	China
JQ699237	China
JN936706	China
n2168	China
n21692169	China
DQ849062	China
LC456103	China
FJ602454	China
FJ602456	China
EU086142	China
EU086141	China
FJ418882	China
FJ418879	China
n21782178	China
n2190	China
n21912191	China
n21952195	China
n2198	China
LC455973	China
n21992199	China
n2200	China
JQ798956	China
n22012201	China
MK370431	Thailand
MK370429	Thailand
MK370423	Thailand
MK370425	Thailand
MK370421	Thailand
MK370422	Thailand
MK370432	Thailand
MK370430	Thailand
MK370426	Thailand
MK370424	Thailand
n2203	China
EU159362	China
n22052205	Thailand
JQ798944	China
JQ798952	China
JQ798948	China
JQ798953	China
JQ798949	China
JQ798945	China
n22102210	China
JQ798958	China
JQ798959	China
JQ798957	China
n22142214	China
n2226	China
n22292229	China
n22322232	China
n22352235	China
n22362236	China
JX276403	China
JX276395	China
n22372237	China
n22392239	China
n2240	China
KP072035	China
KP072043	China
JX276394	China
JX276393	China
n2241	China
n22412241	China
KT221120	China
n22422242	China
LC456108	China
JN936757	China
LC456094	China
JX005928	China
JX005926	China
JN936755	China
JX005925	China
JN936753	China
LC456106	China
LC456098	China
GQ857452	China
GQ857451	China
GQ857456	China
HQ118101	China
EU086180	China
EU159390	China
n22562256	China
KU845605	China
n2261	China
n2264	China
n22652265	China
HQ118102	China
JN974833	China
n22662266	China
n2270	China
EU159395	China
MG201922	China
GQ472577	China
EU275245	China
MG201908	China
AB428317	China
n2273	China
n22732273	China
KT894576	China
KT894564	China
n22762276	China
n22772277	China
MG201903	China
MG201900	China
AB458799	China
MG201899	China
GQ472555	China
JQ699231	China
MG201902	China
AB428308	China
n22782278	China
JN936699	China
JN936703	China
KT221130	China
JN936700	China
GQ472545	China
JN936694	China
JN936702	China
JN936701	China
EU086137	China
EU086136	China
GU186384	China
KT221116	China
MG201904	China
MG201897	China
GQ472544	China
JN974836	China
AB505887	China
MG201891	China
MG201894	China
GQ472521	China
GQ472526	China
AB505890	China
n22872287	China
AB458804	China
AB458807	China
GQ472539	China
MG201923	China
AB428312	China
GQ472530	China
GQ472529	China
AB614386	Viet Nam
MG201881	China
KP319217	China
KP319214	China
KP319215	China
KP319216	China
KP319218	China
KP319219	China
n2296	China
JN936744	China
DQ849064	China
n22972297	China
EU159389	China
n23052305	China
MF113394	China
MF113397	China
MF113390	China
KF726853	China
KP319224	China
n2343	Sri Lanka
n2344	Sri Lanka
n2345	Sri Lanka
n23452345	Sri Lanka
AB817108	Sri Lanka
AB817116	Sri Lanka
AB817127	Sri Lanka
LC110290	Sri Lanka
LC110296	Sri Lanka
LC110301	Sri Lanka
LC110295	Sri Lanka
AB817131	Sri Lanka
AB817118	Sri Lanka
LC110304	Sri Lanka
LC110297	Sri Lanka
LC110300	Sri Lanka
LC110293	Sri Lanka
n8	Iraq
n8	Poland
n8	Serbia
n302302	Dominican Republic
n305	Serbia
n308308	Serbia
n312	Iran
n399	Iraq
KP723602	Iraq
n400	Israel
n400400	Israel
KX148191	Israel
DQ837441	Israel
n402402	Turkey
n404	Turkey
n405405	Turkey
n414414	Turkey
n416	Turkey
KX148167	Turkey
n417	Turkey
KX148164	Turkey
KX148166	Turkey
KX148165	Turkey
DQ837480	Turkey
DQ837477	Turkey
n421	Turkey
n436	Iraq
KP723595	Iran
KX148212	Iran
n449449	Grenada
n452452	Grenada
n457	Zambia
n582582	Zambia
n692	Central African Republic
KX148208	Central African Republic
LC029890	Uganda
KJ133668	Uganda
n694694	Zambia
n695	Zambia
LC380182	Zambia
LC380181	Zambia
LC380184	Zambia
LC380180	Zambia
n698698	Madagascar
n699699	Madagascar
MN991295	Madagascar
MN991294	Madagascar
MN991297	Madagascar
MN991296	Madagascar
KC787053	Madagascar
KC787050	Madagascar
KC787057	Madagascar
KC787063	Madagascar
KC787060	Madagascar
n703	Madagascar
KC787074	Madagascar
n706706	Sudan
n729729	Sudan
n741	Tunisia
n743743	Tunisia
KF831545	Tunisia
n744744	Tunisia
EU853577	Tunisia
n746	USA
KU050065	India
n748	Algeria
n748	Morocco
n748	Spain
n753753	Morocco
FJ561729	China
FJ561732	China
GU992318	China
FJ561731	China
FJ561730	China
n764	Cameroon
n775775	Ghana
n777	Cameroon
n779779	Gabon
KT119772	Gabon
n784784	Russia
n785	Russia
n789	USA
n801	USA
n806	USA
KC791910	USA
n809809	USA
n816816	USA
n818	USA
DQ275578	USA
DQ275585	USA
DQ275581	USA
n823	USA
n824824	USA
JQ513536	USA
JQ513534	USA
JQ513533	USA
JQ513531	USA
n830830	Czech Republic
MF630920	Russia
GQ406343	China
KM584050	Iran
KM584049	Iran
n841	Peru
EU530705	Peru
EU530720	Peru
EU530716	Peru
EU530706	Peru
EU530718	Peru
EU530700	Peru
EU530701	Peru
EU530712	Peru
EU530719	Peru
EU530713	Peru
EU530715	Peru
EU530714	Peru
EU530717	Peru
EU530722	Peru
EU530723	Peru
EU530721	Peru
n844844	Brazil
MK956099	Brazil
MK956101	Brazil
n851851	Brazil
KR781567	Brazil
n857	Brazil
JX217790	Brazil
JX217793	Brazil
JX217781	Brazil
GU123654	Brazil
GU123653	Brazil
n861861	Brazil
JX217803	Brazil
JX217802	Brazil
JX217787	Brazil
JX217788	Brazil
JX217791	Brazil
JX217780	Brazil
JX217782	Brazil
JX217784	Brazil
JX217799	Brazil
n865865	Brazil
JN897316	Brazil
JN897313	Brazil
JX217797	Brazil
JX217792	Brazil
KR781604	Brazil
KR781554	Brazil
KR781528	Brazil
KR781534	Brazil
KR781530	Brazil
n878878	Brazil
n886	Brazil
n887887	Brazil
n890890	Brazil
KR781596	Brazil
KR781571	Brazil
n904	Cuba
n928928	Cuba
n937	Colombia
DQ837167	Cuba
n939939	Colombia
JF693455	Colombia
n940940	Cuba
DQ837179	Cuba
n942	Mexico
n943	Mexico
KT006769	Mexico
KX708503	Mexico
n945945	Mexico
FJ228514	Mexico
n955955	Mexico
n958958	Mexico
n959959	Mexico
n960	Mexico
n961961	USA
FJ228516	Mexico
GU991847	Mexico
KJ001510	Mexico
n964964	USA
MW055107	Guatemala
KU550103	Costa Rica
KX708502	Mexico
n970970	USA
FJ228614	USA
FJ228612	USA
FJ228576	USA
FJ228563	USA
FJ228578	USA
FJ228596	USA
FJ228629	USA
FJ228564	USA
FJ228608	USA
FJ228567	USA
FJ228557	USA
FJ228633	USA
FJ228586	USA
FJ228580	USA
FJ228613	USA
FJ228603	USA
FJ228584	USA
FJ228609	USA
FJ228569	USA
FJ228625	USA
FJ228560	USA
FJ228595	USA
FJ228606	USA
FJ228579	USA
FJ228622	USA
FJ228589	USA
FJ228573	USA
FJ228598	USA
FJ228611	USA
FJ228571	USA
FJ228626	USA
FJ228575	USA
FJ228568	USA
FJ228587	USA
FJ228610	USA
FJ228562	USA
FJ228594	USA
FJ228607	USA
FJ228620	USA
FJ228561	USA
FJ228601	USA
FJ228631	USA
FJ228566	USA
FJ228558	USA
FJ228593	USA
FJ228550	USA
FJ228556	USA
FJ228585	USA
FJ228574	USA
FJ228599	USA
FJ228628	USA
FJ228572	USA
FJ228617	USA
FJ228635	USA
FJ228619	USA
FJ228591	USA
FJ228632	USA
FJ228627	USA
FJ228602	USA
FJ228641	USA
FJ228615	USA
FJ228618	USA
FJ228583	USA
FJ228588	USA
FJ228577	USA
FJ228623	USA
FJ228604	USA
FJ228600	USA
FJ228559	USA
FJ228570	USA
FJ228597	USA
FJ228605	USA
FJ228630	USA
FJ228592	USA
FJ228582	USA
FJ228621	USA
FJ228590	USA
FJ228616	USA
FJ228634	USA
FJ228624	USA
FJ228565	USA
n972	USA
FJ228639	USA
FJ228581	USA
FJ228636	USA
FJ228528	USA
FJ228668	USA
FJ228554	USA
FJ228553	USA
FJ228551	USA
FJ228552	USA
FJ228555	USA
n974	USA
FJ228667	USA
FJ228666	USA
FJ228529	USA
n981981	Czech Republic
KJ201901	India
n986	France
KU050073	India
KU050075	India
n992992	India
n994	USA
KU050057	India
KU050064	India
JQ685984	USA
KC791854	USA
FJ228683	USA
FJ228679	USA
FJ228682	USA
FJ228678	USA
FJ228680	USA
FJ228681	USA
FJ228676	USA
FJ228538	USA
FJ228677	USA
n998998	USA
n999999	France
KJ001522	Mexico
KJ001529	Mexico
GU991844	Mexico
n10051005	USA
KC791824	USA
KC792078	USA
KC792018	USA
FJ228541	USA
FJ228540	Mexico
KC791956	USA
MW055132	USA
KC792043	USA
KC792033	USA
n10181018	USA
KC792197	USA
n1020	USA
JQ513543	USA
n1046	South Africa
JQ692994	South Africa
n10481048	South Africa
n1049	South Africa
n1056	South Africa
JQ692988	South Africa
n1058	South Africa
HQ266630	South Africa
n10591059	South Africa
FJ465386	South Africa
n10901090	India
KX434512	India
n1115	India
KF660245	India
n1117	India
n1124	India
n1126	India
n1131	India
DQ521234	India
n1132	India
GU371886	India
n1137	India
KX434520	India
KP019942	India
n1139	India
n1143	India
n1144	India
KF150731	India
n11451145	India
KF150730	India
n11481148	India
n11671167	India
n11711171	India
n11971197	Pakistan
n1210	India
MK697340	India
n12131213	India
n1214	India
MF414578	India
KP723626	Pakistan
n1216	India
n12181218	India
n12191219	Nepal
EF151231	India
n12211221	India
MF375728	India
MF375738	India
KM278992	India
KM278993	India
KM278994	India
n12261226	India
n12271227	India
n1228	India
n1229	India
KC894737	India
n12341234	Bhutan
AB699215	Bangladesh
KC792223	Nepal
JX944586	Nepal
n1239	Bangladesh
n12401240	Bangladesh
AB699209	Bangladesh
AB699216	Bangladesh
n1289	Canada
n1341	Canada
n1342	Canada
MN233948	Canada
n1344	Canada
MN234013	Canada
MN233912	Canada
MN233910	Canada
JN258515	Greenland
JN258435	Canada
MN233952	Canada
JN258505	Greenland
JN258519	Greenland
JN258510	Greenland
JN258438	Canada
JN258516	Greenland
JN258507	Greenland
JN258506	Greenland
JN258467	Canada
JN258514	Greenland
JN258459	Canada
JN258522	Greenland
JN258504	Greenland
JN258521	Greenland
JN258513	Greenland
JN258508	Greenland
JN258480	Canada
JN258482	Canada
JN258500	Canada
JN258520	Greenland
JN258477	Canada
JN258517	Greenland
JN258481	Canada
JN258461	Canada
JN258509	Greenland
JN258523	Greenland
JN258511	Greenland
JN258512	Greenland
MN234017	Canada
MN233958	Canada
MN233955	Canada
n1351	Canada
n1352	Canada
n13521352	Canada
JN258497	Canada
JN258487	Canada
JN258488	Canada
JN258490	Canada
KX036366	Greenland
MN233953	Canada
MN233950	Canada
n13571357	Greenland
n1410	Canada
n1412	USA
KU198462	USA
n1417	USA
KC792152	USA
KC791793	Russia
MG458313	Russia
KU198461	Canada
KU198460	USA
JQ685982	Russia
KC791794	Russia
n1425	Canada
MN233968	Canada
n1430	Svalbard
n14301430	Svalbard
n14311431	Russia
KC792243	Russia
n14441444	Greenland
LM645033	Greenland
LM645038	Greenland
LM645035	Greenland
JN258486	Canada
DQ010148	Greenland
DQ010146	Greenland
LM645024	Greenland
LM645018	Greenland
LM645030	Greenland
LM645029	Greenland
n1468	South Korea
n14721472	South Korea
n1476	South Korea
KF709080	South Korea
KF709077	South Korea
KF709079	South Korea
KF709082	South Korea
KF709081	South Korea
KF709076	South Korea
n1477	South Korea
n14771477	South Korea
GU937032	South Korea
n14841484	South Korea
n14851485	South Korea
n1486	South Korea
KF709091	South Korea
KF437662	South Korea
KF437658	South Korea
KF437657	South Korea
KF437665	South Korea
KF437664	South Korea
KF709094	South Korea
n1516	Nigeria
n15271527	Nigeria
n15281528	Nigeria
MF773573	Nigeria
KX874610	Nigeria
EU888655	Nigeria
EU888699	Nigeria
EU888670	Nigeria
EU888697	Nigeria
EU888689	Nigeria
EU888692	Nigeria
EU888688	Nigeria
EU888695	Nigeria
EU888685	Nigeria
EU888693	Nigeria
EU888721	Nigeria
EU888643	Nigeria
MK234794	Nigeria
n15301530	Nigeria
KC876040	Nigeria
EU038106	Nigeria
KX874611	Nigeria
n15311531	Nigeria
EU038086	Nigeria
KF022187	Nigeria
KF022179	Nigeria
n15371537	Nigeria
MN196558	Nigeria
MF537578	Cameroon
MF537579	Cameroon
MF537580	Cameroon
MF537577	Cameroon
n1554	Central African Republic
KT119757	Central African Republic
KT119766	Central African Republic
KT119756	Central African Republic
KT119764	Central African Republic
n1555	Central African Republic
n15551555	Central African Republic
KF977826	Central African Republic
KT119765	Central African Republic
n1569	Mauritania
EU853606	Mauritania
KX148236	Mauritania
n1572	Mauritania
EU853607	Mauritania
EU853608	Mauritania
n1574	Mali
n1575	Mali
n15751575	Mali
n15791579	Cote d'Ivoire
n1581	Cote d'Ivoire
n1582	Liberia
HM368142	Ghana
EU853615	Cote d'Ivoire
n15841584	Mali
KP976119	Mali
n15861586	Liberia
MK471246	Guinea
MN049979	Liberia
n15931593	Senegal
n15961596	Senegal
n1599	Senegal
n1601	Senegal
MH514985	Senegal
MH514983	Senegal
n1609	Mali
EU853622	Mali
n16171617	Burkina Faso
EU827272	Burkina Faso
EU827274	Burkina Faso
EU478499	Burkina Faso
EU827271	Burkina Faso
KU739043	Niger
KU739039	Burkina Faso
n16261626	Benin
KC876039	Nigeria
n1653	Philippines
n16911691	Philippines
n17001700	Philippines
n17011701	Philippines
n17081708	Philippines
n1712	Philippines
DQ275546	Philippines
DQ275539	Thailand
DQ275547	Philippines
n1715	Philippines
n17161716	Philippines
n1718	Philippines
n17181718	Philippines
EU086205	Philippines
AB563792	Philippines
AB683639	Philippines
AB683637	Philippines
n17211721	Philippines
n17321732	Philippines
n1740	Philippines
n17431743	Philippines
n17451745	Philippines
n1747	Philippines
n1748	Philippines
AB563805	Philippines
AB563882	Philippines
AB563791	Philippines
LC018483	Philippines
n1749	Philippines
AB683597	Philippines
n1751	Philippines
MN726873	Philippines
n17551755	Philippines
n1759	Philippines
n17611761	Philippines
n1762	Philippines
AB733961	Philippines
AB563973	Philippines
AB563993	Philippines
AB563992	Philippines
LC018546	Philippines
LC068940	Philippines
LC018547	Philippines
AB733971	Philippines
AB733970	Philippines
n1768	Philippines
n17701770	Philippines
n17721772	Philippines
AB771919	Philippines
n1803	China
n1804	China
GQ472480	China
AB428327	China
GQ472491	China
n1805	China
n18051805	China
GQ472495	China
MG201911	China
MG201919	China
GQ472584	China
JQ699271	China
JN936693	China
AB428320	China
GQ472513	China
AB505889	China
GQ472523	China
n1809	China
n1810	China
GQ472576	China
GQ472505	China
GQ472586	China
MG201921	China
n18131813	China
MG201906	China
AB458802	China
GQ472547	China
JQ699270	China
JN936697	China
n1834	China
JQ970480	China
JQ699266	China
JN936715	China
GQ472507	China
GQ472509	China
AB428319	China
GQ472589	China
JN936713	China
n18381838	China
EU004775	China
GQ472479	China
AB428329	China
GQ472481	China
n18441844	China
JQ699262	China
JQ699263	China
KU314715	China
KU314714	China
n1850	China
FJ561726	China
n18511851	China
GQ472601	China
GQ472611	China
GQ472592	China
GQ472512	China
n1861	China
KF726852	China
KP319184	China
JQ950452	China
JQ950446	China
n1880	Taiwan
KP881355	Taiwan
n1893	Taiwan
n1894	Taiwan
KP860147	Taiwan
n18991899	Taiwan
KP881360	Taiwan
KF620488	Taiwan
n19271927	Cambodia
n1966	Cambodia
n1970	Cambodia
n19721972	Cambodia
n19751975	Thailand
KM366238	Cambodia
KM366289	Cambodia
KM366288	Cambodia
n19771977	Thailand
KP315899	Thailand
KP315882	Thailand
KP315890	Thailand
KP315891	Thailand
KP315892	Thailand
KP315893	Thailand
KP315895	Thailand
KP315883	Thailand
KP315898	Thailand
KP315900	Thailand
KP315894	Thailand
KP315889	Thailand
KP315888	Thailand
KP315884	Thailand
KP315881	Thailand
KM366269	Cambodia
KM366258	Cambodia
n1980	Cambodia
n19821982	Viet Nam
EU086209	Viet Nam
KX148254	Viet Nam
EU086159	Viet Nam
MK370434	Thailand
MK370433	Thailand
n20262026	China
n2078	China
n20802080	China
n20832083	China
n2085	China
n20852085	China
JX123688	China
JN974875	China
JN974849	China
n2087	China
n20912091	China
MK622905	China
EU004781	China
n20952095	China
n2098	China
n2099	China
JN936732	China
FJ602448	China
JN936770	China
FJ602458	China
JN936742	China
FJ032321	China
FJ032322	China
FJ032320	China
n2100	China
FJ032323	China
n21012101	China
n21032103	China
n2105	China
JX005947	China
n2106	China
LC456104	China
n21072107	China
JN936758	China
JX005921	China
n21082108	China
GQ857470	China
n2110	China
MH141795	China
n21112111	China
EU004722	China
EU004734	China
EU004689	China
EU004715	China
EU004744	China
FJ032325	China
FJ712194	China
FJ032326	China
EU004743	China
FJ032328	China
EU004693	China
EU004701	China
EU004728	China
EU004726	China
n21162116	China
n2141	China
n2147	China
n2148	China
MT241242	China
HQ118103	China
HQ118113	China
JN936726	China
MG383892	China
n21532153	China
GU186388	China
MF459637	China
MF476106	China
MF459638	China
n21552155	China
EU086188	China
KT894569	China
KT894557	China
JQ699236	China
JN936709	China
n21682168	China
FJ602455	China
FJ602449	China
MH141800	China
DQ849063	China
FJ602451	China
n2179	China
n21812181	China
n21852185	Viet Nam
n2187	China
n2188	China
n2189	China
n21892189	China
MW055232	Viet Nam
KX096997	China
KT932670	China
KT932693	China
JX276422	China
KP072010	China
JQ040596	China
MH746442	China
JX276411	China
KP072011	China
JQ040599	China
KT932692	China
MW055233	Viet Nam
n21902190	China
n2191	China
JX276424	China
JX005943	China
JQ794539	China
JQ794538	China
KT932681	China
JX276425	China
KT932678	China
KP072023	China
KP202431	China
KP202427	China
KP202418	China
KT932679	China
JQ794541	China
KP202448	China
KP072022	China
KP072028	China
KP202447	China
KT932690	China
JQ794540	China
KT932686	China
KP072014	China
JX276423	China
KP072026	China
JQ794537	China
KP202428	China
KT932685	China
KT932684	China
KP072021	China
KP072024	China
JQ794536	China
KT932677	China
n2192	China
EU275244	China
n2196	China
n21972197	China
LC455972	China
n21982198	China
LC455968	China
JX005942	China
LC455976	China
JQ798947	China
MN510460	China
JQ798943	China
MN510459	China
EU159375	China
EU159363	China
n22032203	China
n2204	China
MK370428	Thailand
MK370427	Thailand
MF611869	China
MF611868	China
n2215	China
n22232223	China
KT861556	China
MK124747	China
KP202411	China
n22262226	China
n22272227	China
n2228	China
n22282228	China
n2229	China
JX276387	China
JX276386	China
JX276384	China
JX276392	China
JX276390	China
JX276385	China
JX276388	China
JX276389	China
n2230	China
MW055076	Viet Nam
KP072036	China
MW055077	Viet Nam
JX276402	China
n2233	China
LC456109	China
EU275241	China
n2236	China
KX096988	China
JX005927	China
JN936754	China
n2238	China
n22382238	China
n2239	China
KT861574	China
KP072052	China
KP072047	China
KP072045	China
KT861572	China
KP202417	China
KP202416	China
KP202408	China
KP202407	China
JX005924	China
JN936763	China
KT221133	China
MG383889	China
GU186392	China
KT221121	China
n2243	China
LC456095	China
KU845604	China
MK161044	China
n22612261	China
n22632263	China
n22642264	China
MG201883	China
JN974834	China
JN974832	China
n2267	China
GQ472571	China
GU815995	China
KT894575	China
KU055506	China
GQ472570	China
GQ472568	China
KC169986	China
MG201876	China
n2277	China
AB458803	China
AB458805	China
GQ472560	China
FJ418887	China
FJ418885	China
GQ472553	China
